# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /Users/seanreed1/.cmdstanpy/cmdstan-2.22.1/examples/bernoulli/bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 50844
# output
#   file = /Users/seanreed1/BAYESIAN-REPOS/MY-RAOS-LECTURE/bernoulli-202010021107-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.8079,1,0.990163,1,1,0,8.21892,0.45326
-8.95291,0.667482,0.990163,1,1,0,9.18084,0.548126
-6.78993,1,0.990163,1,3,0,8.33354,0.287295
-6.78993,0.801973,0.990163,1,3,0,7.44959,0.287295
-6.91365,0.985472,0.990163,2,3,0,6.91365,0.183037
-6.766,0.953402,0.990163,2,3,0,7.32066,0.274184
-6.74856,0.999536,0.990163,1,3,0,6.76799,0.245916
-6.75687,0.972482,0.990163,2,3,0,6.91355,0.233626
-6.90118,0.971944,0.990163,2,3,0,6.96552,0.185413
-6.79111,0.98091,0.990163,1,3,0,7.02205,0.287831
-7.04547,0.844177,0.990163,2,3,0,7.62254,0.353539
-7.18173,0.812496,0.990163,1,3,0,7.96936,0.147122
-6.83786,0.952425,0.990163,2,3,0,7.66327,0.305302
-7.07968,0.894286,0.990163,1,3,0,7.44629,0.158432
-6.8867,1,0.990163,2,3,0,7.0426,0.188316
-6.87948,1,0.990163,1,1,0,6.91392,0.18983
-6.76175,0.893211,0.990163,2,3,0,7.85986,0.229677
-7.10951,0.946442,0.990163,2,3,0,7.21641,0.364792
-7.13701,0.99099,0.990163,1,1,0,7.24443,0.369341
-6.7703,1,0.990163,2,3,0,7.13852,0.224253
-6.88137,0.966064,0.990163,1,3,0,6.96758,0.317929
-6.7871,0.983541,0.990163,1,3,0,6.98195,0.216185
-8.60639,0.647348,0.990163,1,3,0,9.24982,0.0707445
-6.93481,0.952223,0.990163,2,7,0,8.17242,0.331037
-7.18105,0.829319,0.990163,1,3,0,7.79606,0.147191
-6.75091,1,0.990163,2,3,0,7.10918,0.259588
-6.82161,0.979113,0.990163,1,3,0,6.85683,0.204208
-7.31894,0.91677,0.990163,1,3,0,7.35119,0.134472
-8.42917,0.861413,0.990163,1,3,0,8.44933,0.0764486
-7.05692,0.974574,0.990163,1,3,0,8.32462,0.161258
-7.56115,0.915216,0.990163,1,1,0,7.56116,0.116707
-6.74812,0.970626,0.990163,1,3,0,7.66356,0.251754
-6.74824,0.999789,0.990163,2,3,0,6.74938,0.247398
-6.77007,0.956105,0.990163,2,3,0,7.01216,0.224385
-6.74803,0.999948,0.990163,1,3,0,6.76901,0.249635
-6.74803,0.904953,0.990163,1,3,0,7.14974,0.249635
-6.76997,0.994452,0.990163,1,3,0,6.77472,0.224442
-6.95681,0.770212,0.990163,2,3,0,8.43962,0.175555
-6.88904,0.981171,0.990163,2,3,0,7.18645,0.187835
-6.88939,0.999926,0.990163,1,1,0,6.92213,0.187764
-7.07309,0.962875,0.990163,1,1,0,7.07663,0.159237
-6.89654,1,0.990163,1,1,0,7.04169,0.186324
-6.76934,0.993698,0.990163,2,3,0,6.95093,0.224799
-6.9506,0.965293,0.990163,1,3,0,6.95992,0.176571
-6.79829,0.975909,0.990163,1,3,0,7.09914,0.290958
-7.51878,0.775775,0.990163,1,3,0,8.09368,0.119495
-7.92105,0.945885,0.990163,1,1,0,7.96263,0.0968274
-8.74936,0.913159,0.990163,1,1,0,8.76257,0.066546
-7.99612,1,0.990163,1,1,0,8.69332,0.0933529
-7.40044,1,0.990163,1,1,0,7.91927,0.127956
-7.03586,1,0.990163,1,1,0,7.33782,0.163993
-6.81548,0.996575,0.990163,1,3,0,6.98872,0.206062
-7.23,0.957877,0.990163,2,3,0,7.27602,0.383719
-7.23,0.337593,0.990163,1,1,0,9.27421,0.383719
-7.22981,1,0.990163,1,1,0,7.3818,0.383691
-7.06006,0.854338,0.990163,1,3,0,7.96698,0.160861
-7.06006,0.73251,0.990163,1,3,0,9.32974,0.160861
-9.25871,0.776153,0.990163,2,3,0,9.51886,0.0539396
-8.8512,1,0.990163,1,1,0,9.37778,0.0637503
-8.85577,0.999614,0.990163,1,1,0,9.14868,0.0636283
-6.76217,0.863037,0.990163,1,3,0,9.61337,0.271412
-6.76217,0.759367,0.990163,1,3,0,7.88407,0.271412
-6.89874,0.970079,0.990163,1,3,0,6.9004,0.322417
-6.85727,0.958789,0.990163,1,3,0,7.14364,0.194814
-6.75421,1,0.990163,1,3,0,6.84003,0.236265
-6.78185,0.925837,0.990163,2,3,0,7.2411,0.218465
-6.75165,0.99803,0.990163,2,3,0,6.79651,0.239453
-6.75165,0.796425,0.990163,1,3,0,7.71913,0.239453
-6.74804,0.991002,0.990163,2,3,0,6.80635,0.250836
-6.81985,0.982144,0.990163,1,3,0,6.83125,0.299246
-6.78809,0.96474,0.990163,2,3,0,7.00786,0.286446
-7.15216,0.943309,0.990163,2,3,0,7.15801,0.150199
-6.9496,0.979137,0.990163,2,3,0,7.43635,0.176736
-7.26324,0.941263,0.990163,1,1,0,7.26427,0.139319
-6.75986,0.970623,0.990163,1,3,0,7.38559,0.269555
-7.03747,0.80553,0.990163,2,3,0,7.82312,0.16378
-6.79455,0.997744,0.990163,1,3,0,6.9894,0.213222
-9.32885,0.663317,0.990163,2,3,0,9.41214,0.0524439
-8.27732,1,0.990163,1,1,0,9.23901,0.0818438
-6.75086,1,0.990163,2,3,0,7.96035,0.259501
-6.97928,0.963185,0.990163,2,3,0,7.00372,0.172028
-6.96075,1,0.990163,1,1,0,7.01817,0.174921
-6.79094,0.990737,0.990163,2,3,0,7.05016,0.214623
-6.84481,0.97742,0.990163,1,3,0,6.95497,0.307483
-7.06272,0.885948,0.990163,2,3,0,7.51039,0.160526
-7.00376,1,0.990163,1,1,0,7.09192,0.168417
-7.19129,0.965114,0.990163,1,1,0,7.2081,0.146157
-7.74462,0.971576,0.990163,2,3,0,7.74626,0.105824
-6.8041,1,0.990163,2,3,0,7.51245,0.293332
-7.08437,0.895109,0.990163,1,3,0,7.38629,0.157866
-7.52386,0.926502,0.990163,1,1,0,7.52595,0.119154
-8.22441,0.910819,0.990163,1,1,0,8.23118,0.0838477
-7.1174,0.988955,0.990163,2,3,0,8.4432,0.154014
-6.85309,0.994353,0.990163,1,3,0,7.06213,0.195815
-7.26488,0.966772,0.990163,2,3,0,7.28667,0.388775
-6.75275,1,0.990163,1,3,0,7.23851,0.237981
-7.89424,0.758005,0.990163,1,3,0,8.07293,0.461863
-7.01378,1,0.990163,2,3,0,7.7205,0.167
-7.05388,0.997409,0.990163,2,3,0,7.10116,0.161645
-6.78713,0.933634,0.990163,2,3,0,7.6218,0.285993
-6.77647,0.980402,0.990163,2,3,0,6.89721,0.280578
-6.75712,0.993417,0.990163,2,3,0,6.82021,0.267106
-7.27152,0.871458,0.990163,2,3,0,7.53858,0.138576
-6.80312,0.952638,0.990163,1,3,0,7.52282,0.292938
-6.76162,0.987137,0.990163,2,3,0,6.88356,0.270984
-7.40386,0.857345,0.990163,1,3,0,7.43417,0.40751
-10.298,0.660881,0.990163,2,3,0,10.3296,0.628136
-7.3447,1,0.990163,1,1,0,9.28879,0.399786
-6.80183,1,0.990163,1,3,0,7.17987,0.292417
-7.43794,0.862411,0.990163,1,3,0,7.44295,0.411811
-6.78641,0.790459,0.990163,2,3,0,8.46858,0.285654
-6.875,0.930951,0.990163,2,3,0,7.15207,0.316215
-6.79287,1,0.990163,1,1,0,6.85401,0.288621
-7.78587,0.789663,0.990163,1,3,0,7.80548,0.45101
-6.86161,1,0.990163,1,3,0,7.48781,0.312477
-6.75225,0.997425,0.990163,1,3,0,6.87429,0.238619
-6.74866,0.999613,0.990163,2,3,0,6.75505,0.245552
-6.75411,0.998868,0.990163,1,3,0,6.75426,0.236375
-7.81206,0.738581,0.990163,2,3,0,8.59877,0.453682
-8.36212,0.823492,0.990163,1,1,0,8.64641,0.503669
-7.39286,1,0.990163,1,1,0,8.13476,0.4061
-9.0013,0.56946,0.990163,1,1,0,9.07697,0.551455
-7.57526,1,0.990163,2,7,0,8.64165,0.115804
-6.79922,0.997635,0.990163,2,3,0,7.57591,0.211491
-7.37557,0.89534,0.990163,1,3,0,7.43955,0.129878
-8.00044,0.913553,0.990163,1,1,0,8.00573,0.0931588
-6.87976,0.889684,0.990163,2,7,0,8.72265,0.317499
-7.12506,0.856086,0.990163,2,3,0,7.62156,0.153154
-7.31149,0.989256,0.990163,2,3,0,7.34541,0.1351
-8.41895,0.676217,0.990163,2,3,0,10.8672,0.0767961
-8.27441,0.966433,0.990163,2,3,0,9.52997,0.0819522
-6.76468,1,0.990163,2,3,0,7.93408,0.273265
-8.11101,0.778474,0.990163,2,3,0,8.13866,0.0883843
-7.52911,1,0.990163,1,1,0,8.05007,0.118804
-6.8824,0.990164,0.990163,1,3,0,7.43271,0.189213
-6.7917,1,0.990163,1,1,0,6.86172,0.214324
-8.08188,0.598272,0.990163,2,3,0,9.75752,0.0896066
-8.08188,0.897148,0.990163,1,1,0,9.05894,0.0896066
-6.79664,1,0.990163,2,3,0,7.76987,0.29026
-6.89907,0.938662,0.990163,2,3,0,7.15098,0.185825
-6.77952,0.998833,0.990163,1,3,0,6.87186,0.219536
-8.23545,0.707356,0.990163,1,3,0,8.55819,0.493044
-7.72452,1,0.990163,1,1,0,8.31377,0.444619
-7.14142,1,0.990163,1,1,0,7.58836,0.370056
-6.93327,1,0.990163,1,1,0,7.10413,0.330684
-6.99341,0.981156,0.990163,1,1,0,7.03898,0.343542
-7.53397,0.936449,0.990163,2,3,0,7.55859,0.423424
-8.58518,0.515398,0.990163,2,3,0,11.8312,0.0713965
-9.10029,0.940076,0.990163,2,3,0,10.2368,0.057514
-9.26989,0.987453,0.990163,1,1,0,9.51735,0.0536978
-7.01262,0.993385,0.990163,1,3,0,9.38899,0.167163
-6.76303,0.930587,0.990163,2,3,0,7.6777,0.272064
-6.76303,0.145238,0.990163,2,3,0,12.6939,0.272064
-6.81429,0.980004,0.990163,1,3,0,6.87476,0.206434
-6.9304,0.958316,0.990163,1,3,0,7.10997,0.330025
-6.75247,1,0.990163,2,3,0,6.9395,0.238341
-6.76875,0.995214,0.990163,2,3,0,6.78811,0.225142
-6.76196,0.980789,0.990163,2,3,0,6.89334,0.271248
-6.78549,0.983386,0.990163,2,3,0,6.8576,0.285213
-6.88242,0.958352,0.990163,1,3,0,7.02289,0.189208
-7.44795,0.910699,0.990163,2,3,0,7.72098,0.124431
-7.28332,1,0.990163,1,1,0,7.48259,0.137531
-6.82514,0.947144,0.990163,2,3,0,7.83165,0.30109
-7.72025,0.717899,0.990163,1,3,0,8.52783,0.10717
-7.42745,1,0.990163,1,1,0,7.72944,0.12593
-6.76363,1,0.990163,2,3,0,7.38962,0.228362
-6.76622,0.999356,0.990163,1,1,0,6.76959,0.226676
-6.77011,0.994942,0.990163,2,3,0,6.81187,0.224358
-7.05598,0.92452,0.990163,1,3,0,7.18317,0.355457
-6.9419,1,0.990163,1,1,0,7.06092,0.332637
-7.56573,0.720152,0.990163,2,7,0,8.5258,0.116413
-7.1869,1,0.990163,1,1,0,7.51692,0.146598
-7.09974,1,0.990163,2,3,0,7.22197,0.156044
-11.8083,0.545248,0.990163,2,3,0,11.8436,0.0207949
-10.0888,1,0.990163,1,1,0,11.7329,0.039027
-10.4423,0.982445,0.990163,1,1,0,10.6796,0.0341678
-9.33317,1,0.990163,1,1,0,10.4042,0.0523536
-12.6515,0.882302,0.990163,2,3,0,13.1719,0.0154451
-13.5797,0.982591,0.990163,1,1,0,13.7093,0.0111892
-12.3796,1,0.990163,1,1,0,13.6232,0.0169904
-6.77066,0.8209,0.990163,2,7,0,11.3707,0.22405
-6.87713,0.967157,0.990163,1,3,0,6.96282,0.316791
-6.74833,1,0.990163,1,3,0,6.85834,0.25313
-6.74816,0.994463,0.990163,2,3,0,6.77905,0.247954
-6.78895,0.9924,0.990163,2,3,0,6.80183,0.215424
-6.83485,0.979841,0.990163,1,3,0,6.93785,0.30433
-7.05839,0.933089,0.990163,1,1,0,7.06307,0.355894
-8.12121,0.697272,0.990163,1,1,0,8.14045,0.483052
-6.95321,1,0.990163,2,3,0,8.02875,0.176141
-6.75516,0.997144,0.990163,2,3,0,6.97103,0.235264
-7.0003,0.793137,0.990163,2,3,0,8.03799,0.168913
-7.26772,0.951138,0.990163,1,1,0,7.27514,0.138917
-7.48097,0.988708,0.990163,2,3,0,7.5294,0.122084
-8.71304,0.899484,0.990163,2,7,0,8.71311,0.530977
-7.21073,0.808251,0.990163,1,3,0,9.93872,0.144239
-8.03741,0.888942,0.990163,1,3,0,8.04198,0.0915212
-7.98855,1,0.990163,1,1,0,8.22115,0.0936949
-6.74816,0.929789,0.990163,2,3,0,8.92064,0.252062
-6.88646,0.966659,0.990163,2,3,0,6.96875,0.319271
-7.5468,0.807641,0.990163,1,1,0,7.54858,0.424923
-6.98974,1,0.990163,2,3,0,7.38526,0.342804
-6.9478,1,0.990163,2,3,0,7.02927,0.333948
-7.13496,0.941556,0.990163,1,1,0,7.17051,0.369006
-7.15374,0.993814,0.990163,1,1,0,7.27097,0.372035
-6.75798,1,0.990163,1,3,0,7.05825,0.267915
-6.75909,0.999694,0.990163,1,1,0,6.76158,0.268894
-7.2303,0.893488,0.990163,1,3,0,7.2534,0.383762
-6.86556,1,0.990163,1,1,0,7.11973,0.3136
-6.78775,1,0.990163,1,1,0,6.84521,0.286288
-7.70341,0.732576,0.990163,1,3,0,8.37224,0.108117
-6.7653,1,0.990163,2,3,0,7.49712,0.2737
-6.9897,0.841207,0.990163,2,3,0,7.70059,0.170463
-7.02427,0.993175,0.990163,1,1,0,7.06838,0.165552
-7.86384,0.88848,0.990163,1,3,0,7.89029,0.0996094
-7.8473,1,0.990163,1,1,0,8.04574,0.100437
-7.08054,0.974054,0.990163,1,3,0,7.72708,0.158329
-6.74803,1,0.990163,2,3,0,7.04599,0.249434
-6.81837,0.987639,0.990163,2,3,0,6.83579,0.205176
-8.9452,0.612302,0.990163,1,3,0,9.69223,0.0613016
-8.83839,1,0.990163,1,1,0,9.1875,0.0640935
-9.67071,0.939328,0.990163,1,1,0,9.72367,0.0458293
-9.62198,1,0.990163,1,1,0,9.99793,0.0467089
-9.59079,1,0.990163,1,1,0,9.95578,0.0472822
-9.99831,0.975986,0.990163,1,1,0,10.1933,0.040394
-8.61576,1,0.990163,1,1,0,9.88969,0.0704587
-6.90749,0.951461,0.990163,2,7,0,8.17442,0.324588
-7.70175,0.660314,0.990163,1,3,0,8.70789,0.108211
-6.77327,1,0.990163,2,3,0,7.48999,0.278765
-7.8683,0.549378,0.990163,2,3,0,9.52522,0.459312
-8.08465,0.926529,0.990163,1,1,0,8.42722,0.479765
-7.74917,1,0.990163,2,3,0,8.25282,0.447209
-7.06996,0.852941,0.990163,1,3,0,8.57736,0.159623
-8.1851,0.861988,0.990163,1,3,0,8.24815,0.0853819
-7.7169,1,0.990163,1,1,0,8.17462,0.107357
-7.44401,1,0.990163,1,1,0,7.73526,0.124716
-7.46619,0.870253,0.990163,1,3,0,8.83803,0.415303
-6.94885,1,0.990163,1,1,0,7.31217,0.334181
-6.91966,1,0.990163,1,1,0,6.98569,0.32752
-7.62229,0.794569,0.990163,1,1,0,7.62719,0.433522
-7.19605,1,0.990163,2,3,0,7.56752,0.378632
-6.8191,0.809028,0.990163,2,3,0,8.12064,0.298977
-6.79172,1,0.990163,1,1,0,6.81895,0.288105
-6.84339,0.984866,0.990163,1,1,0,6.84872,0.307043
-7.15031,0.822905,0.990163,2,3,0,7.75371,0.150397
-6.96222,1,0.990163,1,1,0,7.12501,0.174686
-6.91866,1,0.990163,1,1,0,6.98119,0.182113
-7.61861,0.904055,0.990163,1,3,0,7.64905,0.113103
-7.65401,0.995024,0.990163,1,1,0,7.80091,0.110976
-7.22919,1,0.990163,1,1,0,7.59845,0.142467
-6.95736,1,0.990163,1,1,0,7.1802,0.175467
-6.87105,0.973522,0.990163,1,3,0,7.23549,0.315131
-7.86477,0.501013,0.990163,2,3,0,10.3974,0.0995628
-7.1512,0.971233,0.990163,1,3,0,7.75052,0.150302
-6.91961,1,0.990163,1,1,0,7.10801,0.18194
-6.81261,0.9754,0.990163,1,3,0,7.08561,0.296611
-8.1768,0.722177,0.990163,1,3,0,8.19792,0.487965
-7.79085,1,0.990163,1,1,0,8.33566,0.45152
-6.96759,1,0.990163,2,3,0,7.64137,0.173835
-8.85149,0.73585,0.990163,1,3,0,9.23365,0.0637425
-6.79182,1,0.990163,2,3,0,8.54045,0.214277
-6.99323,0.940843,0.990163,1,3,0,7.15163,0.343507
-7.12281,0.958891,0.990163,1,1,0,7.17826,0.367011
-6.9233,1,0.990163,1,1,0,7.08645,0.328377
-7.01925,0.970069,0.990163,1,1,0,7.05707,0.348616
-7.04577,0.871919,0.990163,1,3,0,7.66697,0.16269
-6.74914,1,0.990163,2,3,0,7.02874,0.244107
-6.91259,0.831573,0.990163,2,3,0,7.83833,0.183236
-8.28762,0.728451,0.990163,1,3,0,8.9376,0.497475
-6.96914,1,0.990163,2,3,0,7.84709,0.338551
-7.29822,0.898122,0.990163,1,1,0,7.32862,0.393464
-6.77713,0.985042,0.990163,1,3,0,7.36631,0.220677
-7.09409,0.939417,0.990163,1,3,0,7.12016,0.156709
-6.86535,0.952708,0.990163,1,3,0,7.41328,0.313539
-6.91003,0.986345,0.990163,1,1,0,6.93693,0.325209
-9.76861,0.537361,0.990163,2,7,0,9.78489,0.0441203
-7.89702,0.991968,0.990163,2,3,0,10.1577,0.0979811
-7.59295,0.969142,0.990163,2,3,0,8.63782,0.114688
-7.16062,1,0.990163,1,1,0,7.5279,0.149303
-6.89121,1,0.990163,1,1,0,7.10603,0.187393
-6.75604,0.991369,0.990163,1,3,0,6.93131,0.266051
-6.75535,0.992964,0.990163,2,3,0,6.79807,0.23507
-8.66381,0.721064,0.990163,2,3,0,8.73761,0.0690177
-7.01899,0.911967,0.990163,2,3,0,10.3463,0.166277
-6.75371,0.998245,0.990163,2,3,0,7.02466,0.236826
-6.81862,0.985853,0.990163,2,3,0,6.85727,0.2051
-6.95972,0.951711,0.990163,1,3,0,7.15628,0.336544
-6.7487,1,0.990163,1,3,0,6.94591,0.245404
-6.94368,0.951192,0.990163,1,3,0,6.98336,0.333035
-6.92544,1,0.990163,2,3,0,6.98757,0.328877
-6.80698,1,0.990163,1,1,0,6.8939,0.294466
-6.89599,0.973612,0.990163,1,1,0,6.90199,0.321723
-6.77288,1,0.990163,1,3,0,6.85993,0.278539
-8.03055,0.739793,0.990163,1,3,0,8.07907,0.474817
-7.06812,0.85366,0.990163,1,3,0,8.86652,0.159851
-8.43916,0.62645,0.990163,2,3,0,10.6168,0.076111
-8.41241,1,0.990163,1,1,0,8.68022,0.0770196
-6.75164,1,0.990163,2,3,0,8.06106,0.26073
-7.09473,0.920288,0.990163,1,3,0,7.12138,0.362282
-6.91086,0.756434,0.990163,2,3,0,8.31084,0.32541
-7.11937,0.935682,0.990163,1,1,0,7.14268,0.36644
-6.76397,1,0.990163,1,3,0,7.02622,0.272758
-6.75565,0.99766,0.990163,1,3,0,6.78199,0.234781
-6.89319,0.832909,0.990163,2,3,0,7.78473,0.186993
-8.65992,0.800658,0.990163,2,3,0,9.28868,0.527024
-6.99742,0.904048,0.990163,1,3,0,9.28605,0.16933
-7.71493,0.833395,0.990163,1,3,0,8.41903,0.443603
-7.71493,0.808729,0.990163,1,1,0,8.35075,0.443603
-6.97316,1,0.990163,1,1,0,7.48128,0.339394
-7.47856,0.846623,0.990163,1,1,0,7.50004,0.416811
-7.47856,0.876518,0.990163,1,1,0,7.91352,0.416811
-7.00791,1,0.990163,2,3,0,7.35449,0.346417
-9.13946,0.335912,0.990163,2,7,0,11.9557,0.0566038
-8.30989,1,0.990163,2,3,0,9.09228,0.0806433
-7.4809,1,0.990163,1,1,0,8.19854,0.122089
-7.32477,1,0.990163,1,1,0,7.52541,0.133984
-7.30012,1,0.990163,1,1,0,7.42298,0.136071
-6.97067,1,0.990163,1,1,0,7.23903,0.173354
-6.83305,1,0.990163,2,3,0,6.94194,0.200958
-6.81226,0.985382,0.990163,2,3,0,6.97545,0.296482
-7.34616,0.885123,0.990163,1,3,0,7.34736,0.399981
-6.7493,1,0.990163,1,3,0,7.23533,0.256357
-6.75275,0.999064,0.990163,1,1,0,6.75277,0.262287
-7.03307,0.789078,0.990163,2,3,0,8.05582,0.164365
-7.55723,0.866254,0.990163,1,3,0,8.28592,0.426134
-6.94981,1,0.990163,1,1,0,7.36988,0.334392
-6.85928,0.858414,0.990163,2,3,0,7.63877,0.311805
-6.83167,0.970239,0.990163,1,3,0,7.0446,0.201338
-6.83132,1,0.990163,1,1,0,6.85154,0.201435
-7.30827,0.953985,0.990163,2,3,0,7.35894,0.394852
-7.54662,0.921665,0.990163,1,1,0,7.69253,0.424902
-8.34346,0.755987,0.990163,1,1,0,8.51548,0.502132
-8.34346,0.298254,0.990163,1,1,0,10.8983,0.502132
-7.06818,1,0.990163,1,1,0,7.9242,0.357647
-8.60268,0.591958,0.990163,1,1,0,8.61245,0.522696
-7.06318,1,0.990163,1,1,0,8.08596,0.356755
-6.80432,0.971564,0.990163,1,3,0,7.21548,0.2097
-6.80819,0.999092,0.990163,1,1,0,6.821,0.208395
-6.90767,0.992592,0.990163,2,3,0,6.90881,0.184163
-6.8705,1,0.990163,1,1,0,6.91938,0.191781
-6.79924,0.964268,0.990163,2,3,0,7.15173,0.291353
-6.87795,0.955482,0.990163,2,3,0,7.06379,0.190156
-6.88306,0.981057,0.990163,2,3,0,7.10041,0.189073
-8.24894,0.603265,0.990163,2,3,0,10.1494,0.0829102
-8.25395,0.999461,0.990163,1,1,0,8.48926,0.0827204
-7.77648,1,0.990163,1,1,0,8.24735,0.104104
-9.92561,0.870553,0.990163,2,3,0,9.9342,0.608246
-7.78008,1,0.990163,2,3,0,9.32208,0.450414
-7.44902,1,0.990163,2,3,0,7.84837,0.413188
-8.42524,0.71051,0.990163,1,1,0,8.55285,0.5088
-6.86865,1,0.990163,2,3,0,8.65597,0.192193
-7.07502,0.780331,0.990163,2,3,0,8.59087,0.159001
-6.97292,0.976568,0.990163,2,3,0,7.39735,0.173005
-6.77654,0.979882,0.990163,1,3,0,7.08116,0.280611
-6.75409,1,0.990163,2,3,0,6.77104,0.236396
-6.75409,0.969895,0.990163,1,3,0,6.88213,0.236396
-6.7628,0.996184,0.990163,1,3,0,6.77947,0.271889
-7.13503,0.916,0.990163,1,3,0,7.14819,0.369018
-7.13503,0.721085,0.990163,1,1,0,7.80424,0.369018
-9.35815,0.463977,0.990163,1,1,0,9.3653,0.574812
-7.78755,0.533504,0.990163,1,3,0,12.2177,0.103517
-7.99161,0.974586,0.990163,1,1,0,8.10761,0.0935564
-8.5542,0.940301,0.990163,1,1,0,8.60697,0.0723635
-6.75356,1,0.990163,2,3,0,8.23026,0.237002
-6.81483,0.895141,0.990163,2,3,0,7.4447,0.206265
-6.84624,0.992847,0.990163,1,1,0,6.85566,0.197506
-6.77,0.949312,0.990163,2,3,0,7.2036,0.276798
-9.6298,0.560661,0.990163,2,3,0,9.63118,0.0465663
-8.44311,0.983912,0.990163,2,3,0,10.4242,0.0759781
-6.92888,0.84912,0.990163,1,3,0,9.5158,0.329675
-7.17729,0.671997,0.990163,2,3,0,8.69615,0.375743
-7.24426,0.977884,0.990163,1,1,0,7.36815,0.385806
-7.82455,0.819287,0.990163,1,1,0,7.91753,0.454944
-7.82455,0.432947,0.990163,1,1,0,9.52503,0.454944
-7.54123,1,0.990163,2,3,0,7.94599,0.424273
-7.71136,0.94255,0.990163,1,1,0,7.94549,0.443222
-8.09302,0.874367,0.990163,1,1,0,8.36084,0.480521
-7.00669,1,0.990163,2,3,0,7.73692,0.346178
-6.95012,0.91442,0.990163,1,3,0,7.46246,0.176649
-6.74848,0.994983,0.990163,1,3,0,6.96291,0.253789
-6.9423,0.949472,0.990163,2,3,0,7.07519,0.332727
-7.16941,0.832312,0.990163,1,3,0,7.78688,0.148386
-6.75261,1,0.990163,2,3,0,7.14821,0.238159
-7.55957,0.819173,0.990163,1,3,0,7.80653,0.116809
-9.56964,0.798463,0.990163,1,3,0,9.73767,0.0476759
-6.96828,0.986405,0.990163,2,3,0,9.85532,0.173727
-6.94089,0.958464,0.990163,1,3,0,7.35947,0.332411
-6.77271,1,0.990163,1,3,0,6.8919,0.278437
-7.2497,0.854786,0.990163,1,3,0,7.56823,0.140554
-7.05245,0.931397,0.990163,1,3,0,7.94072,0.354817
-7.64621,0.819386,0.990163,1,1,0,7.68292,0.436172
-6.93141,1,0.990163,2,3,0,7.51602,0.179832
-6.76117,0.92752,0.990163,2,3,0,7.47731,0.270625
-7.03219,0.91784,0.990163,1,3,0,7.19453,0.164483
-7.02962,1,0.990163,1,1,0,7.09256,0.164828
-6.92286,0.979306,0.990163,2,3,0,7.29655,0.181351
-7.15279,0.955252,0.990163,1,1,0,7.15618,0.150132
-7.15279,0.932263,0.990163,1,1,0,7.50972,0.150132
-7.15279,0.962556,0.990163,1,1,0,7.36808,0.150132
-6.85239,0.99397,0.990163,1,3,0,7.09133,0.195985
-6.85239,0.59946,0.990163,1,3,0,9.26898,0.195985
-6.92509,0.98431,0.990163,1,1,0,6.93511,0.180951
-6.81368,0.974784,0.990163,1,3,0,7.09474,0.297008
-6.93893,0.930389,0.990163,2,3,0,7.21949,0.178531
-6.75466,0.990001,0.990163,1,3,0,6.98143,0.264586
-6.76243,0.993436,0.990163,2,3,0,6.79483,0.229191
-6.74924,0.966533,0.990163,2,3,0,6.98371,0.243859
-7.42893,0.841037,0.990163,1,3,0,7.6482,0.12582
-7.93906,0.976623,0.990163,2,3,0,7.95751,0.0959762
-7.48258,1,0.990163,1,1,0,7.90497,0.121972
-6.75769,0.9595,0.990163,1,3,0,7.64877,0.267643
-6.75769,0.651638,0.990163,1,3,0,8.11558,0.267643
-6.78866,0.996747,0.990163,2,3,0,6.78874,0.286711
-7.96492,0.755078,0.990163,1,3,0,7.99427,0.46867
-7.66782,1,0.990163,1,1,0,8.12315,0.438537
-7.66782,0.604704,0.990163,1,1,0,8.75556,0.438537
-7.15669,1,0.990163,1,1,0,7.56564,0.372505
-6.75096,1,0.990163,1,3,0,7.13417,0.240499
-6.83332,0.987084,0.990163,2,3,0,6.85202,0.303833
-6.7718,0.973859,0.990163,2,3,0,6.98069,0.277898
-6.76138,0.99597,0.990163,1,3,0,6.80243,0.229949
-8.2948,0.564019,0.990163,2,3,0,9.8699,0.0811965
-7.26546,0.958171,0.990163,1,3,0,8.1573,0.139119
-7.51405,0.960815,0.990163,1,1,0,7.55524,0.119814
-7.20785,1,0.990163,1,1,0,7.48846,0.14452
-7.8404,0.968211,0.990163,2,3,0,7.84056,0.100785
-6.83937,1,0.990163,1,3,0,7.77786,0.19927
-6.75688,1,0.990163,2,3,0,6.8209,0.26688
-6.89236,0.979682,0.990163,2,3,0,6.90026,0.187161
